GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,period
20,2022-23,2.8,0.1,0.6,0.0,0.0,0.2,Duane Washington Jr.,3
26,2022-23,3.0,0.7,0.8,0.1,0.1,0.6,Duane Washington Jr.,4
31,2022-23,4.7,1.5,1.5,0.5,0.1,0.5,TyTy Washington Jr.,0
20,2022-23,0.9,0.4,0.2,0.1,0.0,0.4,TyTy Washington Jr.,1
18,2022-23,2.4,0.8,0.6,0.2,0.1,0.1,TyTy Washington Jr.,2
15,2022-23,2.1,0.2,0.6,0.3,0.0,0.1,TyTy Washington Jr.,3
27,2022-23,2.0,0.7,0.9,0.2,0.0,0.1,TyTy Washington Jr.,4
58,2022-23,5.6,2.4,0.8,0.4,0.3,0.4,Yuta Watanabe,0
39,2022-23,1.2,0.7,0.2,0.1,0.1,0.1,Yuta Watanabe,1
49,2022-23,1.7,0.8,0.2,0.2,0.2,0.1,Yuta Watanabe,2
45,2022-23,1.8,0.8,0.3,0.1,0.1,0.1,Yuta Watanabe,3
48,2022-23,2.3,0.8,0.4,0.2,0.1,0.1,Yuta Watanabe,4
41,2022-23,5.2,1.8,0.7,0.3,0.3,0.2,Lindy Waters III,0
27,2022-23,1.4,0.6,0.2,0.0,0.0,0.1,Lindy Waters III,1
31,2022-23,2.8,0.7,0.2,0.1,0.2,0.1,Lindy Waters III,2
32,2022-23,1.0,0.5,0.3,0.1,0.1,0.1,Lindy Waters III,3
29,2022-23,1.9,0.7,0.2,0.2,0.1,0.1,Lindy Waters III,4
62,2022-23,7.4,3.8,2.1,0.5,0.2,1.1,Trendon Watford,0
53,2022-23,1.9,1.0,0.5,0.2,0.1,0.3,Trendon Watford,1
46,2022-23,2.4,1.3,0.8,0.2,0.0,0.4,Trendon Watford,2
50,2022-23,2.8,1.1,0.5,0.1,0.0,0.3,Trendon Watford,3
55,2022-23,2.0,1.2,0.7,0.2,0.1,0.4,Trendon Watford,4
23,2022-23,3.3,1.6,0.5,0.1,0.5,0.3,Peyton Watson,0
5,2022-23,2.2,0.8,0.2,0.2,0.2,0.6,Peyton Watson,1
5,2022-23,2.0,1.6,0.2,0.0,0.4,0.2,Peyton Watson,2
6,2022-23,1.7,1.5,0.5,0.0,0.3,0.3,Peyton Watson,3
22,2022-23,2.0,0.7,0.3,0.0,0.3,0.1,Peyton Watson,4
37,2022-23,5.0,2.2,2.6,0.7,0.1,1.8,Blake Wesley,0
31,2022-23,1.8,0.6,0.4,0.2,0.0,0.3,Blake Wesley,1
33,2022-23,1.2,0.5,0.9,0.2,0.1,0.4,Blake Wesley,2
31,2022-23,0.9,0.5,0.7,0.2,0.0,0.5,Blake Wesley,3
33,2022-23,1.8,0.9,1.0,0.2,0.0,0.8,Blake Wesley,4
73,2022-23,15.9,5.8,7.5,1.0,0.5,3.5,Russell Westbrook,0
73,2022-23,4.6,1.4,2.0,0.2,0.1,1.0,Russell Westbrook,1
73,2022-23,4.2,1.6,2.2,0.3,0.1,0.8,Russell Westbrook,2
72,2022-23,3.3,1.2,2.0,0.3,0.1,1.0,Russell Westbrook,3
62,2022-23,4.2,1.8,1.5,0.2,0.1,0.7,Russell Westbrook,4
74,2022-23,9.7,2.9,2.8,0.7,0.1,1.0,Coby White,0
73,2022-23,2.1,0.6,0.6,0.1,0.0,0.2,Coby White,1
71,2022-23,2.9,0.7,0.8,0.3,0.0,0.3,Coby White,2
71,2022-23,1.6,0.7,0.8,0.2,0.0,0.3,Coby White,3
68,2022-23,3.4,1.0,0.7,0.2,0.1,0.2,Coby White,4
82,2022-23,12.4,3.6,3.9,0.7,0.9,1.2,Derrick White,0
82,2022-23,3.5,1.3,1.1,0.2,0.3,0.3,Derrick White,1
80,2022-23,3.6,0.8,1.1,0.2,0.1,0.2,Derrick White,2
80,2022-23,2.8,0.9,0.9,0.2,0.3,0.4,Derrick White,3
73,2022-23,2.9,0.7,0.9,0.1,0.2,0.3,Derrick White,4
70,2022-23,6.8,3.0,1.1,0.6,0.2,0.8,Aaron Wiggins,0
51,2022-23,1.8,1.0,0.3,0.1,0.0,0.2,Aaron Wiggins,1
66,2022-23,2.3,0.9,0.4,0.2,0.0,0.3,Aaron Wiggins,2
51,2022-23,1.5,0.8,0.3,0.2,0.1,0.3,Aaron Wiggins,3
61,2022-23,2.6,1.0,0.3,0.2,0.1,0.2,Aaron Wiggins,4
37,2022-23,17.1,5.0,2.3,1.2,0.8,1.3,Andrew Wiggins,0
37,2022-23,4.6,1.2,0.8,0.3,0.3,0.4,Andrew Wiggins,1
37,2022-23,4.6,1.2,0.8,0.2,0.1,0.3,Andrew Wiggins,2
37,2022-23,4.7,1.1,0.5,0.4,0.2,0.4,Andrew Wiggins,3
36,2022-23,3.1,1.6,0.3,0.3,0.2,0.2,Andrew Wiggins,4
7,2022-23,7.1,1.0,2.0,0.0,0.3,1.7,Lindell Wigginton,0
3,2022-23,1.7,0.7,1.0,0.0,0.0,0.3,Lindell Wigginton,1
2,2022-23,6.5,0.5,1.0,0.0,0.0,0.5,Lindell Wigginton,2
2,2022-23,3.5,0.5,1.5,0.0,0.5,1.5,Lindell Wigginton,3
7,2022-23,3.6,0.4,0.9,0.0,0.1,1.0,Lindell Wigginton,4
79,2022-23,8.1,4.6,1.7,0.5,0.4,1.0,Grant Williams,0
75,2022-23,1.9,1.2,0.6,0.1,0.1,0.3,Grant Williams,1
78,2022-23,2.1,1.0,0.3,0.1,0.1,0.2,Grant Williams,2
72,2022-23,2.0,1.2,0.4,0.1,0.1,0.3,Grant Williams,3
71,2022-23,2.6,1.5,0.5,0.2,0.1,0.3,Grant Williams,4
75,2022-23,14.1,4.5,3.3,1.4,0.5,1.6,Jalen Williams,0
75,2022-23,3.1,1.0,0.7,0.3,0.1,0.3,Jalen Williams,1
75,2022-23,3.9,1.2,0.9,0.3,0.1,0.4,Jalen Williams,2
73,2022-23,3.1,1.1,0.8,0.3,0.2,0.4,Jalen Williams,3
72,2022-23,4.2,1.2,0.9,0.5,0.1,0.5,Jalen Williams,4
49,2022-23,5.9,4.9,1.6,0.6,0.2,0.8,Jaylin Williams,0
42,2022-23,2.0,1.8,0.4,0.1,0.0,0.3,Jaylin Williams,1
41,2022-23,1.5,1.3,0.7,0.2,0.0,0.2,Jaylin Williams,2
41,2022-23,2.3,1.6,0.5,0.2,0.1,0.3,Jaylin Williams,3
33,2022-23,1.4,1.3,0.4,0.1,0.1,0.2,Jaylin Williams,4
53,2022-23,8.0,4.9,2.0,0.8,0.3,0.6,Kenrich Williams,0
48,2022-23,1.7,0.9,0.4,0.1,0.0,0.1,Kenrich Williams,1
53,2022-23,3.0,1.8,0.8,0.2,0.1,0.2,Kenrich Williams,2
46,2022-23,1.8,1.0,0.4,0.2,0.0,0.1,Kenrich Williams,3
50,2022-23,1.9,1.5,0.5,0.4,0.1,0.2,Kenrich Williams,4
43,2022-23,9.0,7.1,0.4,0.7,1.0,0.9,Mark Williams,0
37,2022-23,2.3,2.0,0.1,0.1,0.2,0.3,Mark Williams,1
37,2022-23,3.0,2.1,0.2,0.2,0.5,0.3,Mark Williams,2
36,2022-23,2.6,2.1,0.2,0.2,0.2,0.3,Mark Williams,3
40,2022-23,2.4,1.9,0.1,0.1,0.3,0.2,Mark Williams,4
5,2022-23,10.6,3.0,2.0,0.6,0.4,0.8,Nate Williams,0
5,2022-23,2.6,0.8,0.2,0.0,0.2,0.4,Nate Williams,1
5,2022-23,1.2,0.6,0.6,0.4,0.0,0.0,Nate Williams,2
5,2022-23,2.4,0.8,0.6,0.2,0.0,0.4,Nate Williams,3
5,2022-23,4.4,0.8,0.6,0.0,0.2,0.0,Nate Williams,4
82,2022-23,10.2,4.0,1.2,0.9,0.9,1.2,Patrick Williams,0
82,2022-23,3.0,1.1,0.3,0.2,0.3,0.4,Patrick Williams,1
81,2022-23,2.4,1.0,0.3,0.3,0.2,0.3,Patrick Williams,2
82,2022-23,3.0,1.1,0.4,0.3,0.2,0.3,Patrick Williams,3
76,2022-23,1.9,1.0,0.2,0.2,0.2,0.2,Patrick Williams,4
37,2022-23,5.7,2.1,0.9,0.4,0.2,1.0,Ziaire Williams,0
16,2022-23,1.7,0.6,0.2,0.1,0.1,0.3,Ziaire Williams,1
29,2022-23,2.5,0.9,0.2,0.3,0.0,0.4,Ziaire Williams,2
20,2022-23,1.8,0.6,0.3,0.1,0.0,0.2,Ziaire Williams,3
28,2022-23,2.7,1.1,0.6,0.1,0.1,0.6,Ziaire Williams,4
35,2022-23,8.0,8.3,1.4,0.6,1.4,1.0,Robert Williams III,0
35,2022-23,1.9,2.0,0.3,0.2,0.5,0.3,Robert Williams III,1
35,2022-23,2.2,2.2,0.4,0.2,0.3,0.3,Robert Williams III,2
34,2022-23,2.5,2.5,0.4,0.2,0.4,0.3,Robert Williams III,3
30,2022-23,1.7,1.9,0.3,0.1,0.2,0.1,Robert Williams III,4
15,2022-23,2.0,1.0,0.3,0.4,0.1,0.3,Vince Williams Jr.,0
2,2022-23,2.0,2.0,0.5,1.0,0.5,0.5,Vince Williams Jr.,1
2,2022-23,1.5,0.5,0.0,1.0,0.0,0.5,Vince Williams Jr.,2
2,2022-23,2.0,0.0,0.0,0.0,0.0,0.5,Vince Williams Jr.,3
14,2022-23,1.2,0.7,0.2,0.1,0.1,0.1,Vince Williams Jr.,4
29,2022-23,26.0,7.0,4.6,1.1,0.6,3.4,Zion Williamson,0
29,2022-23,5.2,2.1,1.3,0.3,0.1,0.9,Zion Williamson,1
29,2022-23,6.1,1.6,1.1,0.2,0.1,0.9,Zion Williamson,2
29,2022-23,7.8,1.9,1.3,0.2,0.1,1.1,Zion Williamson,3
26,2022-23,7.2,1.5,1.0,0.4,0.2,0.5,Zion Williamson,4
3,2022-23,1.7,0.0,0.3,0.3,0.0,0.3,Dylan Windler,0
3,2022-23,1.7,0.0,0.3,0.3,0.0,0.3,Dylan Windler,4
45,2022-23,10.0,5.9,0.7,0.2,0.6,1.1,James Wiseman,0
39,2022-23,3.5,2.0,0.2,0.1,0.2,0.3,James Wiseman,1
33,2022-23,3.4,1.8,0.3,0.0,0.2,0.4,James Wiseman,2
39,2022-23,2.6,1.7,0.2,0.1,0.2,0.4,James Wiseman,3
35,2022-23,2.9,1.8,0.1,0.1,0.1,0.3,James Wiseman,4
67,2022-23,16.6,7.3,1.8,0.4,1.1,1.8,Christian Wood,0
67,2022-23,3.7,1.8,0.3,0.1,0.2,0.4,Christian Wood,1
66,2022-23,4.4,1.9,0.5,0.1,0.3,0.5,Christian Wood,2
65,2022-23,4.3,1.8,0.5,0.1,0.2,0.4,Christian Wood,3
62,2022-23,4.6,1.9,0.5,0.1,0.4,0.5,Christian Wood,4
50,2022-23,7.4,3.6,3.9,1.8,0.3,0.9,Delon Wright,0
50,2022-23,1.8,1.1,1.0,0.5,0.1,0.3,Delon Wright,1
50,2022-23,2.0,0.8,1.0,0.4,0.1,0.2,Delon Wright,2
50,2022-23,2.0,0.7,0.9,0.4,0.1,0.2,Delon Wright,3
49,2022-23,1.6,1.0,1.0,0.4,0.1,0.2,Delon Wright,4
54,2022-23,4.4,3.1,1.4,1.0,0.1,0.8,Thaddeus Young,0
31,2022-23,1.7,0.9,0.5,0.5,0.0,0.3,Thaddeus Young,1
49,2022-23,1.6,1.2,0.5,0.3,0.0,0.3,Thaddeus Young,2
35,2022-23,1.0,1.0,0.4,0.2,0.0,0.2,Thaddeus Young,3
35,2022-23,1.9,1.2,0.6,0.4,0.1,0.3,Thaddeus Young,4
73,2022-23,26.2,3.0,10.2,1.1,0.1,4.1,Trae Young,0
73,2022-23,7.5,0.9,3.2,0.3,0.1,1.1,Trae Young,1
73,2022-23,5.4,0.6,2.1,0.2,0.0,1.0,Trae Young,2
73,2022-23,8.4,0.9,3.1,0.4,0.0,1.3,Trae Young,3
68,2022-23,5.1,0.6,1.8,0.1,0.0,0.8,Trae Young,4
9,2022-23,4.4,2.6,0.2,0.2,0.2,0.4,Omer Yurtseven,0
6,2022-23,0.7,0.8,0.0,0.0,0.0,0.2,Omer Yurtseven,1
3,2022-23,1.7,1.3,0.7,0.0,0.0,0.3,Omer Yurtseven,2
3,2022-23,2.0,1.0,0.0,0.0,0.3,0.0,Omer Yurtseven,3
7,2022-23,3.6,1.6,0.0,0.3,0.1,0.3,Omer Yurtseven,4
15,2022-23,6.5,4.3,0.7,0.2,0.3,0.9,Cody Zeller,0
13,2022-23,2.3,1.7,0.3,0.1,0.0,0.2,Cody Zeller,1
14,2022-23,2.9,1.3,0.2,0.1,0.1,0.6,Cody Zeller,2
12,2022-23,1.8,1.3,0.1,0.1,0.1,0.2,Cody Zeller,3
8,2022-23,0.8,1.0,0.2,0.0,0.1,0.2,Cody Zeller,4
76,2022-23,10.8,9.9,1.0,0.4,1.3,1.5,Ivica Zubac,0
76,2022-23,3.4,3.2,0.3,0.1,0.4,0.5,Ivica Zubac,1
75,2022-23,2.6,2.5,0.2,0.1,0.3,0.3,Ivica Zubac,2
75,2022-23,3.3,2.7,0.3,0.1,0.4,0.4,Ivica Zubac,3
54,2022-23,2.2,2.1,0.3,0.2,0.3,0.5,Ivica Zubac,4
