Unnamed: 0,GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,Tm,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
528,17,ALL,1.2,1.0,0.2,0.2,0.1,0.1,Jack White,DEN,1631298.0,-14.1,0.086,0.177,0.133,0.517,0.093
529,1,ALL,3.0,4.0,7.0,3.0,0.0,2.0,Jacob Gilyard,MEM,1631367.0,-14.9,0.0,0.095,0.052,0.5,0.212
530,1,Road,3.0,4.0,7.0,3.0,0.0,2.0,Jacob Gilyard,,1631367.0,-14.9,0.0,0.095,0.052,0.5,0.212
533,48,ALL,8.8,1.9,1.4,0.4,0.1,1.0,Jaden Hardy,DAL,1630702.0,-3.1,0.015,0.106,0.248,0.571,0.147
531,21,Home,7.8,1.9,0.8,0.3,0.2,0.5,Jaden Hardy,,1630702.0,-10.2,0.01,0.129,0.252,0.548,0.107
532,27,Road,9.5,1.9,1.8,0.4,0.1,1.3,Jaden Hardy,,1630702.0,1.3,0.018,0.093,0.246,0.587,0.17
535,74,ALL,16.3,3.9,5.2,0.8,0.2,3.2,Jaden Ivey,DET,1631093.0,-13.0,0.03,0.094,0.251,0.528,0.269
536,36,Home,17.0,4.3,5.9,0.9,0.4,3.2,Jaden Ivey,,1631093.0,-9.3,0.033,0.101,0.251,0.537,0.29
534,38,Road,15.6,3.5,4.6,0.8,0.1,3.2,Jaden Ivey,,1631093.0,-16.6,0.028,0.088,0.251,0.52,0.248
537,79,ALL,12.1,3.9,1.9,0.9,1.0,1.4,Jaden McDaniels,MIN,1630183.0,2.0,0.039,0.086,0.156,0.611,0.082
538,39,Home,11.9,4.2,2.2,0.7,1.1,1.5,Jaden McDaniels,,1630183.0,4.1,0.044,0.088,0.153,0.615,0.093
539,40,Road,12.2,3.6,1.6,1.2,0.8,1.3,Jaden McDaniels,,1630183.0,0.0,0.035,0.083,0.159,0.608,0.072
540,16,ALL,2.6,0.9,0.5,0.4,0.2,0.2,Jaden Springer,PHI,1630531.0,-2.1,0.063,0.091,0.188,0.545,0.129
542,5,Home,2.2,1.2,0.4,0.6,0.4,0.2,Jaden Springer,,1630531.0,-14.6,0.222,0.095,0.229,0.564,0.2
541,11,Road,2.8,0.7,0.5,0.4,0.1,0.2,Jaden Springer,,1630531.0,1.4,0.026,0.09,0.177,0.539,0.115
543,18,ALL,6.9,3.8,1.5,0.7,0.3,0.4,Jae Crowder,MIL,203109.0,-0.8,0.046,0.134,0.125,0.624,0.102
544,9,Home,6.0,3.2,1.2,0.7,0.6,0.4,Jae Crowder,,203109.0,-5.3,0.041,0.111,0.118,0.577,0.085
545,9,Road,7.8,4.4,1.8,0.7,0.1,0.3,Jae Crowder,,203109.0,3.6,0.052,0.157,0.132,0.666,0.118
548,31,ALL,9.1,3.8,2.7,0.7,0.2,1.5,Jae'Sean Tate,HOU,1630256.0,-7.3,0.054,0.114,0.178,0.546,0.184
546,17,Home,9.2,4.2,2.6,0.6,0.3,1.5,Jae'Sean Tate,,1630256.0,1.4,0.054,0.133,0.186,0.55,0.177
547,14,Road,9.1,3.4,2.9,0.7,0.1,1.5,Jae'Sean Tate,,1630256.0,-17.2,0.055,0.088,0.17,0.54,0.193
549,35,ALL,3.0,1.8,0.6,0.3,0.1,0.5,Jake LaRavia,MEM,1631222.0,-7.6,0.044,0.1,0.117,0.531,0.068
550,20,Home,1.8,1.5,0.4,0.3,0.0,0.2,Jake LaRavia,,1631222.0,-9.1,0.055,0.08,0.098,0.392,0.048
551,15,Road,4.7,2.2,0.9,0.4,0.2,0.9,Jake LaRavia,,1631222.0,-6.1,0.033,0.123,0.136,0.644,0.091
552,72,ALL,12.5,9.1,2.7,0.9,1.2,1.7,Jakob Poeltl,TOT,1627751.0,-3.1,0.117,0.24,0.18,0.635,0.146
553,37,Home,12.1,9.5,3.0,1.0,1.4,1.9,Jakob Poeltl,,1627751.0,1.5,0.122,0.248,0.174,0.657,0.154
554,35,Road,12.9,8.6,2.5,0.8,0.9,1.5,Jakob Poeltl,,1627751.0,-8.0,0.112,0.231,0.186,0.615,0.137
556,68,ALL,24.0,3.5,6.2,0.9,0.2,2.1,Jalen Brunson,NYK,1628973.0,2.1,0.016,0.085,0.266,0.597,0.28
557,37,Home,24.5,3.4,6.1,0.8,0.2,2.1,Jalen Brunson,,1628973.0,3.1,0.014,0.084,0.27,0.592,0.269
555,31,Road,23.5,3.7,6.3,1.0,0.3,2.1,Jalen Brunson,,1628973.0,0.9,0.02,0.086,0.262,0.603,0.294
558,67,ALL,9.1,8.9,1.1,0.7,0.9,1.4,Jalen Duren,DET,1631105.0,-8.3,0.13,0.221,0.139,0.655,0.069
559,32,Home,10.4,9.5,1.4,0.8,1.0,1.5,Jalen Duren,,1631105.0,-9.3,0.138,0.237,0.152,0.667,0.086
560,35,Road,8.0,8.3,0.9,0.5,0.7,1.3,Jalen Duren,,1631105.0,-7.3,0.123,0.206,0.127,0.641,0.053
563,76,ALL,22.1,3.7,3.7,0.8,0.2,2.6,Jalen Green,HOU,1630224.0,-8.7,0.016,0.093,0.274,0.538,0.169
562,39,Home,24.3,4.2,3.9,0.8,0.2,2.8,Jalen Green,,1630224.0,-3.5,0.017,0.097,0.278,0.569,0.177
561,37,Road,19.9,3.3,3.5,0.7,0.3,2.5,Jalen Green,,1630224.0,-14.6,0.014,0.087,0.271,0.503,0.161
566,70,ALL,5.6,4.0,1.2,0.5,0.5,0.6,Jalen Johnson,ATL,1630552.0,0.3,0.047,0.214,0.156,0.554,0.106
564,34,Home,5.1,3.9,1.2,0.5,0.4,0.5,Jalen Johnson,,1630552.0,0.1,0.057,0.203,0.156,0.501,0.108
565,36,Road,6.2,4.2,1.2,0.6,0.5,0.7,Jalen Johnson,,1630552.0,0.5,0.039,0.224,0.156,0.604,0.104
569,80,ALL,9.4,4.3,1.6,1.0,0.4,1.2,Jalen McDaniels,TOT,1629667.0,-3.4,0.031,0.145,0.165,0.557,0.094
567,36,Home,8.6,4.0,1.6,0.9,0.4,0.9,Jalen McDaniels,,1629667.0,-6.5,0.033,0.137,0.151,0.565,0.099
568,44,Road,10.1,4.6,1.6,1.2,0.5,1.4,Jalen McDaniels,,1629667.0,-1.0,0.03,0.151,0.175,0.551,0.09
570,68,ALL,9.4,5.8,1.0,0.3,0.9,1.1,Jalen Smith,IND,1630188.0,-3.8,0.093,0.201,0.201,0.565,0.076
571,35,Home,8.7,5.1,0.8,0.4,0.7,1.1,Jalen Smith,,1630188.0,-2.6,0.089,0.195,0.211,0.544,0.071
572,33,Road,10.3,6.5,1.1,0.2,1.1,1.0,Jalen Smith,,1630188.0,-4.9,0.097,0.205,0.193,0.584,0.08
575,53,ALL,9.9,3.0,2.9,1.3,0.5,1.8,Jalen Suggs,ORL,1630591.0,-1.3,0.044,0.083,0.196,0.528,0.179
574,26,Home,11.0,3.0,3.3,1.2,0.6,1.8,Jalen Suggs,,1630591.0,1.2,0.038,0.079,0.19,0.566,0.183
573,27,Road,8.9,3.1,2.5,1.3,0.4,1.7,Jalen Suggs,,1630591.0,-4.0,0.05,0.086,0.202,0.489,0.175
576,75,ALL,14.1,4.5,3.3,1.4,0.5,1.6,Jalen Williams,OKC,1631114.0,-1.0,0.035,0.109,0.18,0.601,0.152
578,36,Home,15.8,4.7,3.4,1.4,0.5,1.7,Jalen Williams,,1631114.0,3.7,0.036,0.118,0.19,0.631,0.156
577,39,Road,12.5,4.3,3.2,1.3,0.4,1.6,Jalen Williams,,1631114.0,-5.4,0.034,0.101,0.171,0.57,0.149
581,18,ALL,5.4,2.9,0.7,0.6,0.1,0.3,Jamal Cain,MIA,1631288.0,5.5,0.064,0.142,0.139,0.647,0.076
579,8,Home,7.2,4.0,0.8,1.0,0.0,0.6,Jamal Cain,,1631288.0,11.4,0.074,0.162,0.148,0.688,0.071
580,10,Road,4.0,2.0,0.6,0.3,0.1,0.1,Jamal Cain,,1631288.0,-1.3,0.053,0.119,0.127,0.597,0.082
584,65,ALL,20.0,4.0,6.2,1.0,0.2,2.2,Jamal Murray,DEN,1627750.0,6.4,0.024,0.099,0.256,0.571,0.265
583,36,Home,20.7,4.0,6.4,1.0,0.3,2.2,Jamal Murray,,1627750.0,10.0,0.021,0.101,0.256,0.589,0.276
582,29,Road,19.1,3.9,5.9,1.0,0.2,2.3,Jamal Murray,,1627750.0,2.1,0.028,0.095,0.255,0.55,0.25
585,5,ALL,3.0,1.2,0.8,0.8,0.4,0.8,Jamaree Bouyea,TOT,1631123.0,-13.2,0.016,0.086,0.12,0.504,0.091
586,34,ALL,5.6,2.1,1.2,0.4,0.1,0.9,James Bouknight,CHO,1630547.0,-8.3,0.015,0.116,0.192,0.463,0.117
587,17,Home,5.9,2.1,1.4,0.4,0.2,1.2,James Bouknight,,1630547.0,-9.0,0.011,0.12,0.202,0.483,0.135
588,17,Road,5.4,2.1,1.1,0.4,0.1,0.6,James Bouknight,,1630547.0,-7.5,0.019,0.112,0.183,0.443,0.099
589,58,ALL,21.0,6.1,10.7,1.2,0.5,3.4,James Harden,PHI,201935.0,6.1,0.021,0.151,0.247,0.607,0.439
591,33,Home,20.8,6.1,10.8,1.3,0.6,3.4,James Harden,,201935.0,6.8,0.019,0.147,0.245,0.596,0.439
590,25,Road,21.2,6.2,10.5,1.1,0.5,3.3,James Harden,,201935.0,5.1,0.024,0.156,0.251,0.623,0.44
592,18,ALL,2.8,1.7,0.8,0.4,0.3,0.4,James Johnson,IND,201949.0,-1.1,0.022,0.173,0.152,0.486,0.135
595,45,ALL,10.0,5.9,0.7,0.2,0.6,1.1,James Wiseman,TOT,1630164.0,-17.2,0.084,0.231,0.212,0.589,0.057
593,21,Home,11.6,6.8,0.9,0.1,0.6,1.2,James Wiseman,,1630164.0,-9.1,0.092,0.239,0.222,0.609,0.069
594,24,Road,8.6,5.2,0.5,0.2,0.6,1.0,James Wiseman,,1630164.0,-25.1,0.076,0.223,0.202,0.568,0.045
598,6,ALL,6.2,0.7,1.3,0.8,0.0,0.8,Jared Butler,OKC,1630215.0,2.6,0.013,0.034,0.208,0.578,0.16
596,3,Home,9.7,1.3,1.3,0.7,0.0,1.0,Jared Butler,,1630215.0,9.3,0.018,0.044,0.221,0.558,0.103
597,3,Road,2.7,0.0,1.3,1.0,0.0,0.7,Jared Butler,,1630215.0,-16.4,0.0,0.0,0.17,0.667,0.364
599,14,ALL,3.2,2.6,0.3,0.3,0.1,0.2,Jared Rhoden,DET,1631197.0,4.3,0.055,0.135,0.106,0.482,0.028
601,5,Home,1.2,1.6,0.0,0.0,0.0,0.2,Jared Rhoden,,1631197.0,-6.2,0.121,0.143,0.111,0.375,0.0
600,9,Road,4.3,3.2,0.4,0.4,0.1,0.2,Jared Rhoden,,1631197.0,6.4,0.042,0.133,0.105,0.505,0.034
604,63,ALL,18.6,6.8,1.0,1.0,3.0,1.7,Jaren Jackson Jr.,MEM,1628991.0,9.8,0.058,0.159,0.243,0.613,0.048
602,33,Home,18.5,7.0,1.0,1.2,3.6,1.5,Jaren Jackson Jr.,,1628991.0,15.2,0.053,0.171,0.237,0.616,0.047
603,30,Road,18.8,6.5,0.9,0.9,2.4,1.9,Jaren Jackson Jr.,,1628991.0,3.9,0.062,0.146,0.25,0.61,0.05
605,78,ALL,7.9,7.5,2.4,1.1,0.3,1.2,Jarred Vanderbilt,TOT,1629020.0,-1.5,0.09,0.216,0.136,0.604,0.134
607,41,Home,7.1,7.1,2.2,0.8,0.2,1.1,Jarred Vanderbilt,,1629020.0,0.2,0.099,0.206,0.128,0.612,0.132
606,37,Road,8.8,7.8,2.6,1.3,0.3,1.4,Jarred Vanderbilt,,1629020.0,-3.3,0.082,0.227,0.144,0.598,0.136
608,4,ALL,5.5,1.5,0.8,0.0,0.5,0.5,Jarrell Brantley,UTA,1629714.0,16.2,0.02,0.093,0.172,0.739,0.125
609,68,ALL,14.3,9.8,1.7,0.8,1.2,1.4,Jarrett Allen,CLE,1628386.0,7.7,0.107,0.21,0.162,0.67,0.073
610,35,Home,14.7,10.2,1.5,0.9,1.1,1.7,Jarrett Allen,,1628386.0,8.5,0.111,0.212,0.166,0.688,0.069
611,33,Road,13.8,9.4,1.8,0.7,1.4,1.1,Jarrett Allen,,1628386.0,6.9,0.104,0.207,0.158,0.65,0.077
612,10,ALL,4.4,3.8,0.6,0.6,0.2,0.7,Jarrett Culver,ATL,1629633.0,-5.7,0.065,0.219,0.164,0.452,0.055
613,14,ALL,2.9,1.6,1.9,0.1,0.0,0.7,Jason Preston,LAC,1630554.0,-1.6,0.014,0.175,0.166,0.489,0.307
614,32,ALL,5.2,2.8,0.7,0.8,0.7,0.6,Javonte Green,CHI,1629750.0,5.9,0.057,0.119,0.128,0.646,0.062
615,47,ALL,5.0,2.8,0.7,0.4,0.4,0.7,Jaxson Hayes,NOP,1629637.0,-5.4,0.058,0.153,0.149,0.605,0.088
617,22,Home,4.3,3.4,0.7,0.5,0.5,0.5,Jaxson Hayes,,1629637.0,-4.3,0.082,0.162,0.133,0.56,0.077
616,25,Road,5.5,2.3,0.8,0.4,0.4,0.8,Jaxson Hayes,,1629637.0,-6.4,0.035,0.146,0.165,0.64,0.099
620,7,ALL,7.3,3.0,1.4,0.4,0.6,0.7,Jay Huff,WAS,1630643.0,-1.1,0.06,0.153,0.155,0.796,0.135
619,5,Home,7.4,3.4,1.0,0.4,0.2,0.8,Jay Huff,,1630643.0,0.8,0.058,0.173,0.18,0.735,0.119
618,2,Road,7.0,2.0,2.5,0.5,1.5,0.5,Jay Huff,,1630643.0,-4.3,0.065,0.087,0.104,1.017,0.156
621,2,ALL,6.5,3.0,0.5,1.0,0.0,1.5,Jay Scrubb,ORL,1630206.0,-28.5,0.0,0.3,0.151,0.825,0.056
622,67,ALL,26.6,6.9,3.5,1.1,0.4,2.9,Jaylen Brown,BOS,1627759.0,5.4,0.032,0.152,0.307,0.581,0.163
623,35,Home,26.7,6.8,3.3,1.1,0.3,3.2,Jaylen Brown,,1627759.0,9.1,0.027,0.156,0.31,0.578,0.151
624,32,Road,26.6,6.9,3.7,1.2,0.5,2.7,Jaylen Brown,,1627759.0,1.2,0.038,0.147,0.304,0.585,0.177
625,65,ALL,10.8,2.6,2.0,0.6,0.1,1.0,Jaylen Nowell,MIN,1629669.0,0.0,0.028,0.107,0.238,0.527,0.156
627,49,ALL,5.9,4.9,1.6,0.6,0.2,0.8,Jaylin Williams,OKC,1631119.0,-4.6,0.045,0.23,0.133,0.559,0.109
626,21,Home,6.2,6.0,1.7,0.6,0.3,0.9,Jaylin Williams,,1631119.0,3.3,0.055,0.25,0.127,0.576,0.104
628,28,Road,5.6,4.1,1.5,0.5,0.2,0.7,Jaylin Williams,,1631119.0,-11.4,0.037,0.212,0.137,0.545,0.115
630,74,ALL,30.1,8.8,4.6,1.1,0.7,2.9,Jayson Tatum,BOS,1628369.0,8.5,0.029,0.2,0.319,0.607,0.205
629,36,Home,31.7,8.8,4.3,1.2,0.6,2.6,Jayson Tatum,,1628369.0,13.1,0.029,0.197,0.321,0.626,0.193
631,38,Road,28.6,8.8,4.9,0.9,0.7,3.1,Jayson Tatum,,1628369.0,4.0,0.029,0.202,0.317,0.588,0.216
632,5,ALL,10.6,3.0,2.0,0.6,0.4,0.8,Jeenathan Williams,POR,,,,,,,
633,25,ALL,2.4,0.9,1.2,0.4,0.1,0.2,Jeff Dowtin,TOR,,,,,,,
635,56,ALL,7.8,2.6,1.2,0.3,0.3,0.8,Jeff Green,DEN,201145.0,-8.0,0.035,0.096,0.167,0.576,0.095
636,25,Home,8.0,2.6,1.3,0.4,0.4,0.8,Jeff Green,,201145.0,-5.0,0.03,0.092,0.153,0.603,0.095
634,31,Road,7.6,2.5,1.2,0.3,0.3,0.8,Jeff Green,,201145.0,-10.6,0.04,0.099,0.18,0.554,0.095
637,63,ALL,20.5,4.5,2.4,0.8,0.8,1.8,Jerami Grant,POR,203924.0,-1.2,0.025,0.104,0.227,0.606,0.103
638,30,Home,20.0,4.3,2.0,0.7,1.0,2.0,Jerami Grant,,203924.0,6.8,0.024,0.097,0.22,0.616,0.079
639,33,Road,20.9,4.7,2.8,0.9,0.7,1.7,Jerami Grant,,203924.0,-8.4,0.025,0.111,0.233,0.598,0.128
641,43,ALL,6.8,4.2,1.0,0.6,0.3,0.4,Jeremiah Robinson-Earl,OKC,1630526.0,-0.9,0.082,0.129,0.143,0.548,0.069
642,19,Home,6.3,4.1,1.3,0.9,0.2,0.3,Jeremiah Robinson-Earl,,1630526.0,3.9,0.059,0.14,0.137,0.478,0.077
640,24,Road,7.2,4.3,0.8,0.3,0.3,0.5,Jeremiah Robinson-Earl,,1630526.0,-5.2,0.102,0.119,0.148,0.609,0.06
643,56,ALL,11.0,5.3,2.5,0.8,0.4,1.7,Jeremy Sochan,SAS,1631110.0,-7.0,0.06,0.14,0.195,0.509,0.132
644,30,Home,11.1,5.3,2.3,0.8,0.2,1.5,Jeremy Sochan,,1631110.0,-5.3,0.054,0.153,0.192,0.528,0.118
645,26,Road,10.8,5.2,2.8,0.7,0.6,2.0,Jeremy Sochan,,1631110.0,-8.8,0.067,0.126,0.198,0.489,0.148
647,52,ALL,3.4,4.7,0.5,0.3,0.5,0.5,Jericho Sims,NYK,1630579.0,-6.7,0.117,0.175,0.074,0.78,0.044
648,25,Home,2.3,3.7,0.4,0.2,0.5,0.4,Jericho Sims,,1630579.0,-8.9,0.107,0.169,0.064,0.748,0.046
646,27,Road,4.5,5.6,0.5,0.4,0.6,0.6,Jericho Sims,,1630579.0,-5.2,0.124,0.18,0.08,0.796,0.042
649,81,ALL,8.0,2.5,2.4,0.8,0.4,1.0,Jevon Carter,MIL,1628975.0,1.9,0.018,0.084,0.149,0.56,0.15
650,41,Home,6.2,2.7,2.2,0.8,0.3,0.9,Jevon Carter,,1628975.0,4.4,0.023,0.087,0.139,0.47,0.13
651,40,Road,9.9,2.3,2.7,0.8,0.4,1.0,Jevon Carter,,1628975.0,-0.5,0.014,0.08,0.159,0.637,0.17
654,64,ALL,22.9,5.9,5.3,1.8,0.3,1.6,Jimmy Butler,MIA,202710.0,1.2,0.068,0.121,0.248,0.647,0.264
652,33,Home,24.2,6.4,5.4,1.8,0.4,1.2,Jimmy Butler,,202710.0,3.4,0.077,0.126,0.252,0.654,0.266
653,31,Road,21.6,5.3,5.2,1.9,0.3,1.9,Jimmy Butler,,202710.0,-1.3,0.058,0.115,0.243,0.639,0.262
655,69,ALL,6.6,4.1,1.0,0.2,0.4,0.9,Jock Landale,PHO,1629111.0,7.9,0.114,0.164,0.182,0.595,0.101
656,33,Home,6.4,3.5,1.0,0.2,0.4,1.0,Jock Landale,,1629111.0,14.9,0.117,0.144,0.204,0.579,0.114
657,36,Road,6.8,4.6,0.9,0.2,0.4,0.7,Jock Landale,,1629111.0,2.5,0.111,0.18,0.165,0.609,0.091
659,74,ALL,7.6,2.2,1.4,0.5,0.2,0.6,Joe Harris,BRK,203925.0,-1.0,0.016,0.089,0.141,0.621,0.091
660,37,Home,8.8,2.3,1.4,0.6,0.2,0.6,Joe Harris,,203925.0,2.8,0.014,0.09,0.147,0.661,0.087
658,37,Road,6.4,2.1,1.4,0.3,0.1,0.5,Joe Harris,,203925.0,-5.3,0.017,0.088,0.134,0.573,0.095
662,46,ALL,6.9,2.8,3.3,0.7,0.1,1.2,Joe Ingles,MIL,204060.0,2.5,0.012,0.102,0.122,0.616,0.181
661,22,Home,7.2,3.0,2.9,0.7,0.1,1.1,Joe Ingles,,204060.0,6.9,0.013,0.105,0.112,0.674,0.155
663,24,Road,6.6,2.6,3.6,0.7,0.1,1.3,Joe Ingles,,204060.0,-1.7,0.011,0.099,0.13,0.568,0.206
664,9,ALL,1.0,0.4,0.3,0.0,0.0,0.1,Joe Wieskamp,TOR,1630580.0,1.0,0.0,0.068,0.115,0.321,0.083
666,66,ALL,33.1,10.2,4.2,1.0,1.7,3.4,Joel Embiid,PHI,203954.0,8.8,0.057,0.243,0.37,0.655,0.233
667,36,Home,33.7,10.8,4.1,1.1,1.9,3.5,Joel Embiid,,203954.0,10.2,0.059,0.247,0.367,0.654,0.228
665,30,Road,32.3,9.4,4.2,0.9,1.4,3.3,Joel Embiid,,203954.0,7.0,0.054,0.239,0.373,0.656,0.238
668,19,ALL,2.4,0.9,0.6,0.4,0.5,0.1,John Butler Jr.,POR,1631219.0,-16.1,0.012,0.065,0.102,0.411,0.066
670,9,Home,1.0,0.7,0.3,0.3,0.3,0.0,John Butler Jr.,,1631219.0,-32.4,0.0,0.074,0.081,0.231,0.043
669,10,Road,3.6,1.1,0.8,0.4,0.6,0.1,John Butler Jr.,,1631219.0,-3.0,0.022,0.06,0.118,0.51,0.082
673,71,ALL,13.1,6.5,1.2,0.6,1.0,1.1,John Collins,ATL,1628381.0,-0.2,0.035,0.18,0.168,0.593,0.052
671,37,Home,13.6,6.4,1.1,0.5,0.8,1.1,John Collins,,1628381.0,2.7,0.025,0.184,0.168,0.615,0.048
672,34,Road,12.5,6.7,1.3,0.6,1.3,1.1,John Collins,,1628381.0,-3.4,0.047,0.176,0.168,0.568,0.057
676,72,ALL,5.1,4.3,1.4,1.1,0.3,0.5,John Konchar,MEM,1629723.0,7.0,0.04,0.152,0.1,0.542,0.082
674,35,Home,5.2,4.2,1.1,0.9,0.4,0.6,John Konchar,,1629723.0,14.0,0.037,0.151,0.106,0.554,0.066
675,37,Road,4.9,4.4,1.6,1.2,0.3,0.4,John Konchar,,1629723.0,0.9,0.043,0.154,0.094,0.53,0.096
677,34,ALL,11.4,2.7,5.2,0.8,0.4,2.4,John Wall,LAC,202322.0,-6.6,0.018,0.096,0.259,0.497,0.38
678,28,ALL,5.8,2.3,1.0,0.4,0.3,0.6,Johnny Davis,WAS,1631098.0,-6.2,0.02,0.125,0.192,0.446,0.1
679,18,Home,5.6,2.3,1.0,0.4,0.3,0.6,Johnny Davis,,1631098.0,-4.3,0.027,0.114,0.205,0.385,0.096
680,10,Road,6.2,2.3,1.0,0.3,0.3,0.6,Johnny Davis,,1631098.0,-9.9,0.006,0.148,0.166,0.599,0.108
683,18,ALL,4.8,2.2,0.4,0.2,0.2,0.2,Johnny Juzang,UTA,1630548.0,-17.7,0.029,0.122,0.187,0.411,0.051
681,8,Home,4.6,2.4,0.6,0.2,0.1,0.1,Johnny Juzang,,1630548.0,-31.9,0.014,0.14,0.182,0.379,0.077
682,10,Road,5.0,2.0,0.3,0.2,0.2,0.2,Johnny Juzang,,1630548.0,-4.7,0.042,0.105,0.191,0.439,0.033
684,79,ALL,14.1,10.2,1.8,0.3,0.7,2.0,Jonas Valanciunas,NOP,202685.0,-0.7,0.115,0.293,0.229,0.61,0.108
685,40,Home,12.4,9.5,1.7,0.2,0.6,2.1,Jonas Valanciunas,,202685.0,-1.5,0.122,0.29,0.232,0.58,0.109
686,39,Road,15.8,10.9,1.9,0.3,0.7,1.9,Jonas Valanciunas,,202685.0,0.1,0.108,0.296,0.227,0.636,0.108
688,11,ALL,5.0,4.0,0.5,1.3,0.4,0.4,Jonathan Isaac,ORL,1628371.0,-5.8,0.099,0.25,0.198,0.483,0.085
687,7,Home,5.4,3.9,0.9,1.6,0.4,0.4,Jonathan Isaac,,1628371.0,4.4,0.075,0.267,0.21,0.493,0.12
689,4,Road,4.2,4.2,0.0,0.8,0.2,0.2,Jonathan Isaac,,1628371.0,-24.3,0.138,0.22,0.176,0.461,0.0
690,67,ALL,9.9,3.4,1.9,0.6,0.5,1.4,Jonathan Kuminga,GSW,1630228.0,-1.4,0.052,0.113,0.195,0.597,0.132
691,34,Home,8.9,3.3,1.6,0.6,0.4,1.5,Jonathan Kuminga,,1630228.0,3.6,0.054,0.116,0.191,0.609,0.122
692,33,Road,11.0,3.6,2.1,0.6,0.6,1.4,Jonathan Kuminga,,1630228.0,-5.7,0.05,0.111,0.198,0.587,0.141
694,61,ALL,20.8,4.0,4.4,0.5,0.2,3.0,Jordan Clarkson,UTA,203903.0,0.8,0.036,0.083,0.273,0.558,0.209
693,32,Home,21.0,4.4,4.2,0.5,0.1,3.2,Jordan Clarkson,,203903.0,3.9,0.038,0.09,0.273,0.555,0.197
695,29,Road,20.6,3.6,4.7,0.6,0.3,2.9,Jordan Clarkson,,203903.0,-2.8,0.033,0.075,0.273,0.561,0.223
697,62,ALL,6.6,3.3,2.7,0.9,0.4,0.9,Jordan Goodwin,WAS,1630692.0,-4.5,0.05,0.131,0.165,0.531,0.22
698,33,Home,6.2,3.2,2.6,0.8,0.4,1.1,Jordan Goodwin,,1630692.0,-5.6,0.048,0.125,0.172,0.497,0.214
696,29,Road,6.9,3.4,2.8,1.0,0.4,0.7,Jordan Goodwin,,1630692.0,-3.3,0.052,0.137,0.156,0.57,0.226
699,9,ALL,3.1,1.3,1.2,0.1,0.0,0.8,Jordan Hall,SAS,1631160.0,-13.1,0.033,0.129,0.197,0.438,0.22
701,43,ALL,3.7,1.4,3.4,0.7,0.1,0.8,Jordan McLaughlin,MIN,1629162.0,5.8,0.022,0.065,0.112,0.526,0.264
702,20,Home,3.9,1.4,3.2,0.6,0.1,0.8,Jordan McLaughlin,,1629162.0,4.2,0.014,0.073,0.118,0.543,0.265
700,23,Road,3.6,1.4,3.7,0.8,0.1,0.7,Jordan McLaughlin,,1629162.0,7.2,0.028,0.058,0.106,0.512,0.264
703,62,ALL,8.7,3.7,1.4,0.4,0.2,1.1,Jordan Nwora,TOT,1629670.0,-10.2,0.041,0.147,0.187,0.561,0.107
704,33,Home,7.9,3.5,1.3,0.3,0.2,1.1,Jordan Nwora,,1629670.0,-11.9,0.043,0.148,0.189,0.546,0.103
705,29,Road,9.7,3.9,1.6,0.4,0.3,1.0,Jordan Nwora,,1629670.0,-8.5,0.038,0.147,0.184,0.577,0.11
707,82,ALL,20.4,2.7,4.5,0.8,0.3,3.1,Jordan Poole,GSW,1629673.0,-0.8,0.013,0.073,0.282,0.573,0.234
708,41,Home,21.0,3.0,4.6,0.8,0.3,3.1,Jordan Poole,,1629673.0,4.8,0.014,0.077,0.284,0.573,0.24
706,41,Road,19.8,2.4,4.4,0.8,0.2,3.0,Jordan Poole,,1629673.0,-6.5,0.011,0.07,0.279,0.574,0.228
709,2,ALL,1.5,0.0,0.5,0.5,0.0,0.0,Jordan Schakel,WAS,1630648.0,50.0,0.0,0.0,0.154,0.75,0.167
710,61,ALL,9.0,2.3,3.0,1.1,0.2,1.3,Jose Alvarado,NOP,1630631.0,3.7,0.022,0.087,0.191,0.525,0.199
711,31,Home,10.1,2.4,2.9,1.3,0.2,1.3,Jose Alvarado,,1630631.0,10.4,0.029,0.08,0.197,0.563,0.192
712,30,Road,7.9,2.3,3.2,0.9,0.2,1.3,Jose Alvarado,,1630631.0,-3.1,0.014,0.094,0.185,0.482,0.206
714,64,ALL,5.8,1.1,1.1,0.5,0.2,0.9,Josh Christopher,HOU,1630528.0,-13.9,0.024,0.068,0.215,0.523,0.149
715,29,Home,5.6,1.0,0.8,0.6,0.1,0.8,Josh Christopher,,1630528.0,-23.1,0.022,0.067,0.2,0.561,0.121
713,35,Road,6.0,1.2,1.4,0.5,0.3,1.1,Josh Christopher,,1630528.0,-6.9,0.025,0.069,0.226,0.497,0.168
718,76,ALL,16.6,7.9,6.2,0.8,0.4,2.8,Josh Giddey,OKC,1630581.0,-2.2,0.058,0.189,0.239,0.533,0.293
716,36,Home,16.2,7.7,7.2,0.9,0.3,2.8,Josh Giddey,,1630581.0,2.1,0.061,0.197,0.235,0.543,0.326
717,40,Road,16.9,8.0,5.3,0.6,0.5,2.8,Josh Giddey,,1630581.0,-5.9,0.056,0.182,0.242,0.525,0.262
