,GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,period,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
196,83,2022-23,6.2,1.4,1,0.4,0.2,0.4,Mikal Bridges,1,1628969,-0.6,0.03,0.103,0.243,0.594,0.149
197,81,2022-23,4.6,0.9,0.9,0.2,0.2,0.3,Mikal Bridges,2,1628969,5,0.023,0.084,0.202,0.618,0.153
198,81,2022-23,6,1.2,0.9,0.3,0.2,0.5,Mikal Bridges,3,1628969,2.1,0.026,0.088,0.228,0.584,0.135
199,68,2022-23,4.3,1.1,0.6,0.3,0.2,0.4,Mikal Bridges,4,1628969,-4,0.025,0.103,0.215,0.546,0.122
200,56,2022-23,1.1,0.6,0.2,0,0.1,0.1,Oshae Brissett,1,1629052,-16.5,0.032,0.127,0.127,0.484,0.064
201,60,2022-23,2.6,1.2,0.4,0.2,0,0.2,Oshae Brissett,2,1629052,9.6,0.058,0.129,0.157,0.555,0.068
202,39,2022-23,1.1,0.6,0.1,0.1,0.1,0.1,Oshae Brissett,3,1629052,-0.9,0.039,0.111,0.136,0.486,0.028
203,52,2022-23,2.7,1.7,0.2,0.3,0.1,0.2,Oshae Brissett,4,1629052,1.9,0.071,0.189,0.177,0.511,0.044
204,67,2022-23,3.6,0.8,0.7,0.1,0.1,0.3,Malcolm Brogdon,1,1627763,4.3,0.015,0.124,0.235,0.646,0.199
205,67,2022-23,4.6,1.3,1.3,0.1,0.1,0.4,Malcolm Brogdon,2,1627763,7.4,0.022,0.153,0.221,0.663,0.269
206,66,2022-23,3.5,1,0.9,0.1,0.1,0.4,Malcolm Brogdon,3,1627763,8.6,0.037,0.12,0.232,0.609,0.226
207,64,2022-23,3.3,1.1,0.9,0.2,0.1,0.4,Malcolm Brogdon,4,1627763,1.5,0.021,0.13,0.214,0.533,0.189
208,73,2022-23,4.9,1,0.8,0.4,0.1,0.4,Dillon Brooks,1,1628415,10.3,0.017,0.081,0.222,0.527,0.119
209,73,2022-23,2.6,0.7,0.6,0.2,0.1,0.4,Dillon Brooks,2,1628415,0.8,0.012,0.085,0.214,0.437,0.122
210,73,2022-23,4.5,0.9,0.8,0.2,0,0.3,Dillon Brooks,3,1628415,9.7,0.03,0.074,0.227,0.524,0.129
211,64,2022-23,2.6,0.9,0.5,0.1,0,0.4,Dillon Brooks,4,1628415,-4.6,0.014,0.101,0.188,0.443,0.096
212,80,2022-23,2.8,0.8,0.8,0.2,0.1,0.3,Bruce Brown,1,1628971,2.2,0.018,0.101,0.152,0.64,0.154
213,80,2022-23,3.1,1,0.9,0.3,0.2,0.3,Bruce Brown,2,1628971,-6.6,0.028,0.115,0.179,0.562,0.177
214,79,2022-23,3.1,1.1,0.9,0.4,0.2,0.4,Bruce Brown,3,1628971,5.2,0.031,0.12,0.187,0.571,0.19
215,76,2022-23,2.6,1.2,0.7,0.2,0.2,0.5,Bruce Brown,4,1628971,1.6,0.038,0.128,0.177,0.513,0.139
216,67,2022-23,7.4,1.8,1.1,0.3,0.1,0.8,Jaylen Brown,1,1627759,8.9,0.021,0.148,0.312,0.589,0.182
217,67,2022-23,6.3,1.7,0.7,0.2,0.1,0.7,Jaylen Brown,2,1627759,3.8,0.038,0.154,0.306,0.585,0.145
218,66,2022-23,6.3,1.8,0.8,0.2,0.1,0.8,Jaylen Brown,3,1627759,1.8,0.03,0.154,0.3,0.54,0.143
219,62,2022-23,6.6,1.5,0.8,0.4,0.1,0.7,Jaylen Brown,4,1627759,8.2,0.042,0.146,0.309,0.622,0.186
220,2,2022-23,1,1,0.5,0.5,0,0.5,Kendall Brown,1,1631112,7.4,0.111,0.067,0.107,0.5,0.111
221,2,2022-23,0,0.5,0,0,0,0.5,Kendall Brown,2,1631112,-12.6,0,0.167,0.143,0,0
222,1,2022-23,1,2,1,0,0,0,Kendall Brown,3,1631112,-14.3,0.143,0.111,0.063,0.568,0.167
223,4,2022-23,1.5,0.2,0.2,0.8,0,0,Kendall Brown,4,1631112,22.2,0,0.067,0.082,0.75,0.071
224,12,2022-23,1.4,1.8,0.2,0,0.2,0.2,Moses Brown,1,1629650,21.4,0.137,0.341,0.137,0.715,0.08
225,13,2022-23,1.5,1.7,0.1,0,0.2,0.3,Moses Brown,2,1629650,-35.2,0.21,0.158,0.18,0.46,0.029
226,14,2022-23,1.4,1.9,0,0,0.3,0.3,Moses Brown,3,1629650,3.8,0.169,0.227,0.15,0.511,0
227,30,2022-23,3.3,2.3,0,0.1,0.2,0.2,Moses Brown,4,1629650,13.4,0.156,0.295,0.222,0.653,0.012
228,1,2022-23,0,0,0,0,0,0,Greg Brown III,1,1630535,-116.7,0,0,0,0,0
229,2,2022-23,1.5,1,0,0,1,0,Greg Brown III,2,1630535,-5.6,0.063,0.056,0.132,0.3,0
230,16,2022-23,1.6,1.1,0.2,0.2,0.2,0.4,Greg Brown III,4,1630535,-0.5,0.011,0.211,0.181,0.442,0.075
231,76,2022-23,2.4,1.3,0.3,0.2,0,0.2,Troy Brown Jr.,1,1628972,-1.8,0.029,0.137,0.131,0.583,0.057
232,74,2022-23,1.4,0.9,0.3,0.3,0.1,0.1,Troy Brown Jr.,2,1628972,2.9,0.03,0.116,0.11,0.487,0.07
233,73,2022-23,2,1.1,0.4,0.2,0,0.1,Troy Brown Jr.,3,1628972,-7.5,0.031,0.116,0.114,0.559,0.082
234,63,2022-23,1.7,0.9,0.2,0.2,0,0.2,Troy Brown Jr.,4,1628972,8.5,0.049,0.115,0.121,0.614,0.056
235,68,2022-23,6.2,1.2,1.5,0.3,0.1,0.5,Jalen Brunson,1,1628973,2.3,0.013,0.113,0.257,0.585,0.243
236,68,2022-23,6.1,0.8,1.5,0.2,0,0.6,Jalen Brunson,2,1628973,6.6,0.021,0.075,0.276,0.622,0.285
237,67,2022-23,6.4,0.9,2,0.3,0,0.4,Jalen Brunson,3,1628973,0.1,0.017,0.082,0.249,0.606,0.322
238,63,2022-23,5.4,0.7,1.2,0.2,0.1,0.6,Jalen Brunson,4,1628973,-0.1,0.016,0.066,0.284,0.585,0.27
239,52,2022-23,2.9,1.5,0.2,0,0.1,0.1,Thomas Bryant,1,1628418,-10.7,0.067,0.211,0.177,0.717,0.064
240,52,2022-23,2.7,1.7,0.1,0.1,0.2,0.3,Thomas Bryant,2,1628418,-12.2,0.071,0.218,0.183,0.625,0.028
241,47,2022-23,2.9,1.7,0.1,0.1,0.1,0.1,Thomas Bryant,3,1628418,-1.9,0.092,0.216,0.178,0.663,0.042
242,46,2022-23,3.3,2.1,0.1,0.1,0.2,0.2,Thomas Bryant,4,1628418,7.5,0.095,0.246,0.184,0.728,0.036
243,78,2022-23,2.2,0.8,0.3,0.1,0,0.1,Reggie Bullock Jr.,1,203493,0.1,0.014,0.089,0.115,0.57,0.059
244,77,2022-23,1.6,0.9,0.4,0.2,0,0.1,Reggie Bullock Jr.,2,203493,-1.2,0.015,0.113,0.088,0.554,0.066
245,77,2022-23,1.8,0.9,0.4,0.1,0,0.2,Reggie Bullock Jr.,3,203493,2.1,0.008,0.127,0.092,0.636,0.061
246,70,2022-23,1.7,1,0.4,0.2,0.1,0.1,Reggie Bullock Jr.,4,203493,-9.5,0.02,0.122,0.094,0.558,0.07
247,50,2022-23,3.4,0.8,0.5,0.3,0,0.2,Alec Burks,1,202692,2.3,0.018,0.131,0.24,0.589,0.145
248,51,2022-23,3.1,0.9,0.6,0.2,0.1,0.3,Alec Burks,2,202692,-1.1,0.017,0.134,0.197,0.623,0.151
249,51,2022-23,3.4,0.8,0.7,0.2,0,0.4,Alec Burks,3,202692,-0.3,0.01,0.128,0.216,0.597,0.174
250,45,2022-23,3.2,0.7,0.4,0.1,0,0.3,Alec Burks,4,202692,-6,0.023,0.099,0.225,0.582,0.122
251,2,2022-23,5,0,0,0.5,0,0.5,Jared Butler,1,1630215,-10,0,0,0.313,0.556,0
252,3,2022-23,1.7,0.7,1,0.3,0,1,Jared Butler,2,1630215,0.2,0.059,0.056,0.167,0.625,0.231
253,2,2022-23,6,0.5,0,0.5,0,0,Jared Butler,3,1630215,59.4,0,0.091,0.357,0.6,0
254,6,2022-23,1.7,0.2,0.8,0.3,0,0.2,Jared Butler,4,1630215,-11.6,0,0.025,0.132,0.556,0.217
255,64,2022-23,6.2,1.7,1.7,0.5,0.1,0.4,Jimmy Butler,1,202710,3.5,0.079,0.112,0.227,0.655,0.252
256,64,2022-23,5.1,1.3,1.2,0.4,0,0.3,Jimmy Butler,2,202710,0.8,0.081,0.119,0.252,0.641,0.292
257,64,2022-23,7,1.7,1.7,0.6,0.1,0.6,Jimmy Butler,3,202710,-1.9,0.054,0.121,0.249,0.665,0.287
258,55,2022-23,5.2,1.3,0.8,0.4,0.1,0.3,Jimmy Butler,4,202710,2.9,0.056,0.137,0.276,0.625,0.214
259,9,2022-23,1,0.3,0.3,0.1,0.1,0,John Butler Jr.,1,1631219,-32.2,0.033,0.021,0.109,0.346,0.094
260,7,2022-23,0.4,0.1,0.3,0.1,0.1,0.1,John Butler Jr.,2,1631219,-11.2,0,0.029,0.13,0.167,0.071
261,8,2022-23,1.5,0.1,0.4,0.2,0.1,0,John Butler Jr.,3,1631219,-11.7,0,0.031,0.072,0.872,0.079
262,18,2022-23,1.2,0.7,0.2,0.2,0.3,0,John Butler Jr.,4,1631219,-12,0.009,0.11,0.102,0.406,0.043
263,12,2022-23,1.7,0.9,0.1,0.2,0,0.1,Jamal Cain,1,1631288,-17.6,0.055,0.163,0.162,0.563,0.048
264,9,2022-23,2.6,1.9,0.3,0.4,0.1,0,Jamal Cain,2,1631288,26,0.127,0.175,0.145,0.603,0.091
265,10,2022-23,1.2,0.8,0.2,0,0,0.1,Jamal Cain,3,1631288,-23.5,0.057,0.15,0.116,0.6,0.074
266,14,2022-23,3.1,1.1,0.4,0.4,0,0.3,Jamal Cain,4,1631288,17.7,0.033,0.114,0.134,0.745,0.078
267,76,2022-23,3.3,0.8,0.7,0.4,0.1,0.3,Kentavious Caldwell-Pope,1,203484,11.9,0.012,0.084,0.142,0.636,0.097
268,76,2022-23,2.8,0.7,0.6,0.4,0.1,0.3,Kentavious Caldwell-Pope,2,203484,7.9,0.021,0.071,0.138,0.558,0.086
269,75,2022-23,2.9,0.7,0.8,0.5,0.1,0.3,Kentavious Caldwell-Pope,3,203484,11.4,0.012,0.066,0.137,0.581,0.112
270,65,2022-23,2.2,0.6,0.3,0.3,0.1,0.3,Kentavious Caldwell-Pope,4,203484,5.8,0.019,0.072,0.126,0.617,0.06
271,44,2022-23,1.7,0.7,0.5,0.2,0.1,0.3,Vlatko Cancar,1,1628427,-5.1,0.028,0.116,0.147,0.577,0.136
272,41,2022-23,2.1,0.8,0.4,0.1,0,0.2,Vlatko Cancar,2,1628427,5.3,0.036,0.122,0.131,0.785,0.112
273,39,2022-23,1.6,0.8,0.5,0.2,0.1,0.2,Vlatko Cancar,3,1628427,-5.6,0.038,0.112,0.131,0.557,0.138
274,47,2022-23,1.5,0.8,0.4,0.1,0.1,0.2,Vlatko Cancar,4,1628427,-9.7,0.012,0.13,0.128,0.527,0.113
275,65,2022-23,3.6,3.6,0.2,0.2,0.3,0.2,Clint Capela,1,203991,-2.9,0.156,0.303,0.163,0.618,0.035
276,65,2022-23,2.8,2.3,0.2,0.1,0.4,0.2,Clint Capela,2,203991,-0.6,0.132,0.242,0.155,0.657,0.04
277,65,2022-23,3.6,3.2,0.4,0.3,0.4,0.3,Clint Capela,3,203991,6,0.145,0.276,0.151,0.702,0.065
278,55,2022-23,2,2.1,0.1,0.1,0.3,0.1,Clint Capela,4,203991,-10.3,0.136,0.239,0.128,0.63,0.037
279,77,2022-23,1.8,0.6,0.7,0.2,0.1,0.3,Jevon Carter,1,1628975,8.9,0.021,0.079,0.147,0.518,0.15
280,80,2022-23,2.4,0.6,0.6,0.3,0.1,0.3,Jevon Carter,2,1628975,-2,0.011,0.085,0.163,0.576,0.154
281,77,2022-23,1.6,0.7,0.7,0.2,0.1,0.1,Jevon Carter,3,1628975,5.1,0.024,0.087,0.128,0.509,0.157
282,73,2022-23,2.5,0.7,0.6,0.2,0.1,0.2,Jevon Carter,4,1628975,-4.7,0.018,0.084,0.153,0.631,0.139
283,57,2022-23,4.8,2.8,0.7,0.1,0.2,0.5,Wendell Carter Jr.,1,1628976,-0.5,0.076,0.246,0.231,0.572,0.123
284,56,2022-23,3.2,1.7,0.5,0.2,0.2,0.5,Wendell Carter Jr.,2,1628976,0.6,0.066,0.205,0.207,0.634,0.107
285,57,2022-23,4.4,2.5,0.6,0.1,0.1,0.6,Wendell Carter Jr.,3,1628976,-3.1,0.067,0.229,0.21,0.624,0.121
286,51,2022-23,3,1.9,0.5,0.2,0.1,0.4,Wendell Carter Jr.,4,1628976,-0.3,0.089,0.196,0.158,0.689,0.122
287,66,2022-23,1.5,0.8,0.7,0.3,0.2,0.3,Alex Caruso,1,1627936,5.6,0.035,0.1,0.115,0.589,0.157
288,65,2022-23,1.6,0.8,0.8,0.4,0.2,0.3,Alex Caruso,2,1627936,0.3,0.015,0.109,0.109,0.611,0.147
289,60,2022-23,1.8,0.8,0.9,0.3,0.1,0.3,Alex Caruso,3,1627936,12.4,0.041,0.091,0.116,0.69,0.169
290,56,2022-23,1.1,0.8,0.7,0.5,0.1,0.3,Alex Caruso,4,1627936,7.5,0.025,0.096,0.102,0.44,0.145
291,13,2022-23,3.8,1.1,0.2,0.1,0.2,0.1,Julian Champagnie,1,1630577,-2.4,0.026,0.141,0.168,0.862,0.059
292,13,2022-23,4,1.1,0.1,0.2,0.2,0.4,Julian Champagnie,2,1630577,-17.1,0.042,0.143,0.244,0.577,0.019
293,13,2022-23,3.3,1.2,0.2,0.2,0,0.2,Julian Champagnie,3,1630577,-10.9,0.034,0.164,0.185,0.625,0.056
294,17,2022-23,1.2,0.9,0.2,0.1,0.1,0.2,Julian Champagnie,4,1630577,-15.9,0.01,0.135,0.141,0.345,0.045
295,28,2022-23,1,0.6,0.1,0.1,0.1,0.1,Max Christie,1,1631108,-24.5,0.007,0.127,0.102,0.507,0.025
296,26,2022-23,1,0.7,0.2,0.1,0.1,0.1,Max Christie,2,1631108,-17.8,0.021,0.117,0.12,0.369,0.053
297,22,2022-23,1.3,0.8,0.2,0,0,0.1,Max Christie,3,1631108,-12.4,0.016,0.143,0.081,0.729,0.063
298,36,2022-23,1.3,0.6,0.2,0.1,0.1,0.2,Max Christie,4,1631108,16.9,0.006,0.121,0.097,0.72,0.068
299,26,2022-23,1.6,0.4,0.1,0.1,0.1,0.2,Josh Christopher,1,1630528,-24.5,0.06,0.051,0.196,0.545,0.036
300,53,2022-23,2.2,0.5,0.6,0.2,0.1,0.3,Josh Christopher,2,1630528,-24.9,0.015,0.078,0.194,0.492,0.169
301,25,2022-23,1,0.3,0.4,0.1,0,0.4,Josh Christopher,3,1630528,-12,0.022,0.082,0.221,0.353,0.155
302,52,2022-23,3.6,0.5,0.6,0.4,0.2,0.5,Josh Christopher,4,1630528,-1.8,0.021,0.059,0.239,0.579,0.16
303,56,2022-23,2.3,1.3,0.4,0.1,0.2,0.2,Brandon Clarke,1,1629634,8.2,0.088,0.176,0.159,0.763,0.13
304,55,2022-23,2.3,1.4,0.5,0.2,0.2,0.2,Brandon Clarke,2,1629634,0.6,0.05,0.18,0.164,0.622,0.127
305,54,2022-23,2.2,1.1,0.2,0.2,0.2,0.3,Brandon Clarke,3,1629634,-1.4,0.07,0.153,0.189,0.642,0.079
306,51,2022-23,3.5,2,0.3,0.1,0.1,0.4,Brandon Clarke,4,1629634,-4.1,0.105,0.195,0.184,0.701,0.066
307,61,2022-23,4.6,0.9,0.9,0.1,0,0.7,Jordan Clarkson,1,203903,-3.4,0.024,0.075,0.256,0.5,0.161
308,61,2022-23,4.8,0.9,1.2,0.2,0.1,0.7,Jordan Clarkson,2,203903,3.5,0.021,0.091,0.261,0.557,0.237
309,61,2022-23,6.3,1.4,1.3,0.2,0.1,1,Jordan Clarkson,3,203903,3.5,0.058,0.091,0.28,0.585,0.212
310,54,2022-23,5.5,0.9,1,0.1,0,0.7,Jordan Clarkson,4,203903,-2.5,0.039,0.076,0.295,0.586,0.236
311,76,2022-23,3.3,2.6,0.5,0.2,0.7,0.2,Nic Claxton,1,1629651,2.8,0.08,0.22,0.142,0.697,0.088
312,76,2022-23,2.9,2.1,0.5,0.2,0.4,0.3,Nic Claxton,2,1629651,7.8,0.094,0.224,0.162,0.699,0.103
313,76,2022-23,3.9,2.6,0.5,0.3,0.7,0.3,Nic Claxton,3,1629651,5.5,0.09,0.202,0.167,0.67,0.086
314,69,2022-23,2.8,2.2,0.4,0.2,0.7,0.4,Nic Claxton,4,1629651,-1.7,0.091,0.206,0.148,0.709,0.09
315,22,2022-23,0.9,0.3,0.2,0,0,0.1,Amir Coffey,1,1629599,-19.8,0.017,0.054,0.102,0.4,0.063
316,24,2022-23,1.4,0.5,0.5,0,0,0.1,Amir Coffey,2,1629599,-22.3,0.013,0.065,0.109,0.501,0.121
317,21,2022-23,2.8,0.6,0.6,0.1,0,0.1,Amir Coffey,3,1629599,-6.5,0.023,0.06,0.148,0.661,0.148
318,47,2022-23,1.3,0.4,0.5,0.1,0.1,0.3,Amir Coffey,4,1629599,2.4,0.039,0.044,0.137,0.433,0.13
319,71,2022-23,4.5,1.7,0.4,0.2,0.3,0.4,John Collins,1,1628381,1.9,0.037,0.17,0.206,0.602,0.066
320,71,2022-23,3.2,1.5,0.3,0.1,0.2,0.3,John Collins,2,1628381,-2.3,0.035,0.171,0.162,0.613,0.045
321,70,2022-23,3.4,1.8,0.3,0.2,0.2,0.3,John Collins,3,1628381,4,0.037,0.184,0.158,0.581,0.042
322,65,2022-23,2.1,1.5,0.3,0.1,0.3,0.2,John Collins,4,1628381,-5.9,0.029,0.2,0.136,0.55,0.056
323,63,2022-23,3,1.8,0.8,0.2,0.3,0.5,Zach Collins,1,1628380,-10.1,0.098,0.185,0.212,0.564,0.172
324,62,2022-23,3.6,1.5,0.8,0.1,0.3,0.6,Zach Collins,2,1628380,-2.5,0.052,0.18,0.224,0.659,0.206
325,63,2022-23,2.7,1.7,0.7,0.1,0.1,0.4,Zach Collins,3,1628380,-5.3,0.071,0.203,0.182,0.619,0.163
326,58,2022-23,2.4,1.6,0.6,0.1,0.2,0.6,Zach Collins,4,1628380,-12.2,0.083,0.196,0.22,0.544,0.178
327,67,2022-23,2.8,0.4,1.6,0.3,0,0.4,Mike Conley,1,201144,4.3,0.006,0.051,0.146,0.627,0.257
328,66,2022-23,3.1,0.8,1.6,0.4,0,0.5,Mike Conley,2,201144,-3.7,0.016,0.094,0.17,0.595,0.298
329,67,2022-23,2.8,0.7,2,0.3,0.1,0.3,Mike Conley,3,201144,6.7,0.016,0.073,0.154,0.553,0.327
330,64,2022-23,3.2,0.8,1.6,0.2,0.1,0.4,Mike Conley,4,201144,-3,0.027,0.083,0.176,0.559,0.306
331,57,2022-23,1.9,1.4,0.4,0.1,0,0.1,Pat Connaughton,1,1626192,8.7,0.035,0.16,0.131,0.503,0.066
332,58,2022-23,2.3,1.1,0.3,0.2,0.1,0.1,Pat Connaughton,2,1626192,-1.7,0.045,0.103,0.136,0.553,0.057
333,58,2022-23,1.9,1.2,0.3,0.2,0,0.2,Pat Connaughton,3,1626192,2.1,0.041,0.147,0.136,0.539,0.074
334,54,2022-23,2.1,1.3,0.4,0.2,0,0.1,Pat Connaughton,4,1626192,3.6,0.009,0.164,0.132,0.526,0.076
335,37,2022-23,0.6,0.4,0.2,0,0.1,0.1,Robert Covington,1,203496,6.5,0.027,0.115,0.107,0.438,0.099
336,41,2022-23,2.5,1.3,0.5,0.3,0.3,0.4,Robert Covington,2,203496,-7.1,0.041,0.183,0.167,0.648,0.114
337,30,2022-23,1.1,0.8,0.3,0.2,0.2,0,Robert Covington,3,203496,-6.1,0.033,0.15,0.114,0.531,0.103
338,42,2022-23,3.1,1.7,0.5,0.5,0.2,0.2,Robert Covington,4,203496,3.8,0.043,0.175,0.163,0.59,0.1
339,79,2022-23,2.3,1.5,0.5,0.2,0.3,0.3,Torrey Craig,1,1628470,-4,0.065,0.132,0.14,0.549,0.097
340,77,2022-23,1.8,1.4,0.4,0.1,0.2,0.2,Torrey Craig,2,1628470,3.2,0.077,0.147,0.121,0.576,0.085
341,78,2022-23,2.4,1.5,0.3,0.3,0.2,0.2,Torrey Craig,3,1628470,-1.3,0.057,0.166,0.128,0.627,0.06
342,61,2022-23,1.3,1.3,0.3,0.1,0.1,0.3,Torrey Craig,4,1628470,-15.8,0.102,0.132,0.123,0.473,0.081
343,17,2022-23,1.5,0.9,0.3,0.1,0.1,0,Jae Crowder,1,203109,5.9,0.051,0.113,0.088,0.629,0.068
344,18,2022-23,2.1,1.4,0.5,0.2,0.1,0.2,Jae Crowder,2,203109,4.3,0.047,0.185,0.129,0.674,0.117
345,18,2022-23,2,0.9,0.6,0.2,0.2,0.2,Jae Crowder,3,203109,-7.8,0.063,0.118,0.155,0.605,0.167
346,16,2022-23,1.6,0.7,0.1,0.2,0.1,0.1,Jae Crowder,4,203109,-7.5,0.015,0.112,0.13,0.583,0.042
347,12,2022-23,5.2,1.7,1.4,0.2,0.1,0.8,Cade Cunningham,1,1630595,-22.1,0.007,0.157,0.254,0.484,0.258
348,12,2022-23,5.7,1.4,1.2,0.1,0.1,0.7,Cade Cunningham,2,1630595,8.1,0.043,0.121,0.289,0.586,0.28
349,12,2022-23,5.6,2.3,2.2,0.3,0.2,1.3,Cade Cunningham,3,1630595,-2.2,0.039,0.195,0.3,0.455,0.317
350,11,2022-23,3.7,0.8,1.4,0.3,0.2,0.5,Cade Cunningham,4,1630595,-4.6,0.027,0.096,0.319,0.444,0.405
351,50,2022-23,1.9,0.4,0.5,0.1,0,0.2,Seth Curry,1,203552,-4.8,0.011,0.06,0.165,0.517,0.123
352,59,2022-23,3.5,0.4,0.6,0.2,0,0.3,Seth Curry,2,203552,-8.6,0.005,0.05,0.205,0.615,0.136
353,46,2022-23,1.3,0.5,0.3,0.2,0,0.3,Seth Curry,3,203552,-7.2,0.009,0.089,0.158,0.436,0.076
354,44,2022-23,4.5,0.8,0.7,0.2,0.1,0.3,Seth Curry,4,203552,6.5,0.021,0.088,0.205,0.693,0.136
355,56,2022-23,7.2,1.9,1.9,0.3,0.1,0.8,Stephen Curry,1,201939,8.5,0.026,0.148,0.252,0.672,0.254
356,56,2022-23,7.2,1.1,1.3,0.3,0,0.7,Stephen Curry,2,201939,0.4,0.007,0.124,0.304,0.685,0.256
357,56,2022-23,7.8,1.8,1.9,0.2,0.1,0.9,Stephen Curry,3,201939,1.5,0.016,0.152,0.282,0.633,0.295
358,50,2022-23,7.9,1.4,1.4,0.2,0.2,0.8,Stephen Curry,4,201939,15.2,0.034,0.161,0.374,0.639,0.302
359,52,2022-23,1,0.8,0.6,0.2,0,0.3,Dyson Daniels,1,1630700,5.3,0.026,0.123,0.1,0.484,0.152
360,49,2022-23,1.1,1,0.7,0.2,0,0.2,Dyson Daniels,2,1630700,2.1,0.039,0.156,0.126,0.445,0.184
361,53,2022-23,1.4,1,0.7,0.2,0.1,0.4,Dyson Daniels,3,1630700,-1.6,0.048,0.13,0.114,0.623,0.176
362,51,2022-23,1,0.9,0.6,0.2,0.1,0.3,Dyson Daniels,4,1630700,-5.1,0.028,0.15,0.115,0.465,0.172
363,56,2022-23,7.5,3.5,1.1,0.4,0.8,0.6,Anthony Davis,1,203076,4.4,0.089,0.254,0.293,0.62,0.186
364,55,2022-23,5.7,2.5,0.6,0.3,0.4,0.5,Anthony Davis,2,203076,10.5,0.119,0.196,0.263,0.647,0.118
365,54,2022-23,6.9,3.8,0.6,0.2,0.4,0.8,Anthony Davis,3,203076,-1.5,0.105,0.286,0.284,0.608,0.095
366,53,2022-23,6.2,2.9,0.5,0.2,0.5,0.3,Anthony Davis,4,203076,8.7,0.099,0.251,0.266,0.643,0.111
367,16,2022-23,2.8,1,0.6,0.2,0.1,0.2,Johnny Davis,1,1631098,3.8,0.04,0.099,0.19,0.481,0.12
368,16,2022-23,2.4,1.2,0.5,0.1,0.1,0.1,Johnny Davis,2,1631098,-10.6,0,0.173,0.145,0.567,0.113
369,11,2022-23,2.3,1.2,0.7,0.3,0.2,0.5,Johnny Davis,3,1631098,-6.4,0.021,0.141,0.199,0.35,0.131
370,23,2022-23,2.4,0.7,0.1,0.1,0.1,0.3,Johnny Davis,4,1631098,-10.2,0.019,0.1,0.224,0.413,0.041
371,1,2022-23,2,0,0,0,0,1,JD Davison,1,1631120,-46.7,0,0,0.125,1,0
372,1,2022-23,3,0,1,0,0,1,JD Davison,2,1631120,-4,0,0,0.103,0.798,0.1
373,1,2022-23,0,1,1,0,0,0,JD Davison,3,1631120,55.6,0,0.25,0,0,0.167
374,12,2022-23,1.2,0.7,0.8,0.2,0.2,0.2,JD Davison,4,1631120,-5.5,0.056,0.113,0.194,0.412,0.31
375,74,2022-23,4.7,1,1.4,0.3,0.1,0.4,DeMar DeRozan,1,201942,2.8,0.005,0.112,0.23,0.56,0.219
376,74,2022-23,5.8,1.1,1.3,0.3,0.1,0.6,DeMar DeRozan,2,201942,1.6,0.013,0.116,0.269,0.593,0.232
377,74,2022-23,6.7,0.9,1.2,0.3,0.1,0.5,DeMar DeRozan,3,201942,-1.4,0.008,0.09,0.278,0.623,0.214
378,70,2022-23,7.1,1.6,1.2,0.2,0.2,0.5,DeMar DeRozan,4,201942,3.8,0.026,0.139,0.306,0.584,0.223
379,71,2022-23,2.6,1.2,0.9,0.4,0,0.3,Donte DiVincenzo,1,1628978,3,0.023,0.148,0.158,0.597,0.175
380,72,2022-23,2.5,1.2,0.8,0.4,0,0.3,Donte DiVincenzo,2,1628978,0.6,0.048,0.115,0.154,0.571,0.167
381,72,2022-23,1.8,0.9,0.9,0.3,0.1,0.5,Donte DiVincenzo,3,1628978,-0.5,0.046,0.101,0.136,0.592,0.188
382,66,2022-23,2.8,1.3,1,0.4,0,0.4,Donte DiVincenzo,4,1628978,6.7,0.045,0.127,0.14,0.612,0.178
383,9,2022-23,0.4,0.6,0,0.1,0.1,0.3,Moussa Diabate,1,1631217,-32.1,0.091,0.083,0.136,0.311,0
384,7,2022-23,1.4,0.7,0.1,0,0,0.1,Moussa Diabate,2,1631217,-45.5,0.083,0.08,0.114,0.635,0.053
385,6,2022-23,0.8,1.5,0,0.3,0,0.2,Moussa Diabate,3,1631217,49,0.25,0.19,0.12,0.512,0
386,18,2022-23,2.2,1.7,0.2,0.2,0.4,0.2,Moussa Diabate,4,1631217,6.7,0.147,0.101,0.127,0.574,0.034
387,30,2022-23,1.6,0.9,0.2,0.1,0.1,0.1,Ousmane Dieng,1,1631172,-0.4,0.024,0.173,0.158,0.558,0.054
388,35,2022-23,1.5,0.8,0.3,0.1,0.1,0.2,Ousmane Dieng,2,1631172,-3.9,0.038,0.103,0.139,0.432,0.089
389,26,2022-23,1.6,0.9,0.6,0.2,0,0.3,Ousmane Dieng,3,1631172,20.8,0.018,0.164,0.148,0.633,0.17
390,24,2022-23,2.1,1.2,0.5,0.1,0.1,0.4,Ousmane Dieng,4,1631172,1,0.031,0.14,0.176,0.469,0.127
391,79,2022-23,3.9,0.8,1.8,0.2,0.1,0.4,Spencer Dinwiddie,1,203915,-1.7,0.006,0.087,0.191,0.579,0.289
392,79,2022-23,4.4,1,1.9,0.3,0.1,0.5,Spencer Dinwiddie,2,203915,-0.3,0.015,0.11,0.243,0.537,0.364
393,79,2022-23,4.3,0.9,1.5,0.2,0.1,0.4,Spencer Dinwiddie,3,203915,3.1,0.013,0.092,0.201,0.6,0.26
